EPIC,Name_IAU,RAdeg,DEdeg,Other,Vmag,Ksmag_R16,(V-K)0,Per1,Per2,Per3,Per4,Ampl,LC,memb,Per_lit,vsini,Per_cat,dd,ddm,shch,beat,cpeak,resc,resd,dscu,cloud,Name_adopt,Ksmag_S16,(V-K),Mass,Mbol,Radius,Teff,Delmag,E(B-V)
211066157.0,034658.25+240141.5,56.74273,24.0282,UGCSJ034658.26+240141.3,,13.04,5.74,0.8082,,,,0.013,LC1,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ034658.26+240141.3,13.03,5.74,0.22,9.95,0.33,3035.0,0.14,
211093581.0,034658.53+242740.0,56.7439,24.46113,HCG246,,12.15,5.22,1.1004,,,,0.035,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG246,12.14,5.22,0.33,9.03,0.46,3180.0,0.17,
211066181.0,034659.31+240142.9,56.74713,24.02861,HHJ299,17.6,12.11,5.38,0.5265,0.4613,,,0.018,LC1,best,0.46,,multi,no,no,no,yes,no,yes,no,no,no,HHJ299,12.1,5.38,0.29,9.0,0.48,3131.0,0.51,
211097388.0,034659.40+243112.3,56.74751,24.52011,HII1234,,6.71,0.0,0.3436,,,,0.001,LC1,ok,,,single,yes,no,no,no,no,no,no,no,no,HII1234,6.7,0.0,,,,,,
211119314.0,034659.47+245246.3,56.7478,24.87953,HHJ222,18.4,12.35,5.94,0.3409,0.2313,,,0.06,LC1,ok,0.34,,multi,no,no,no,no,no,yes,no,no,no,HHJ222,12.34,5.94,0.18,9.27,0.46,2986.0,1.11,
211094386.0,034700.29+242824.7,56.75121,24.47355,HHJ252,,12.25,5.78,1.655,0.1546,,,0.025,LC1,best,,,multi,no,no,no,no,no,no,yes,no,no,HHJ252,12.24,5.78,0.21,9.16,0.47,3023.0,0.98,
211125179.0,034700.99+245857.4,56.75414,24.98263,BPL121,,12.34,5.59,0.3484,,,,0.062,LC1,best,0.35,,single,no,no,no,yes,no,no,no,no,no,BPL121,12.33,5.59,0.23,9.24,0.44,3072.0,0.75,
211032994.0,034701.41+232941.9,56.7559,23.49498,HII1275,11.45,9.56,1.78,5.9306,,,,0.038,LC3,best,5.97,6.4,single,no,no,yes,yes,no,no,no,no,no,HII1275,9.55,1.78,0.99,5.46,0.83,5370.0,-0.3,
211078274.0,034701.84+241328.2,56.75767,24.22452,BPL122,,14.1,6.4,1.0167,,,,0.034,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL122,14.09,6.4,0.14,11.07,0.22,2897.0,-0.23,
211035936.0,034702.33+233236.1,56.75974,23.54338,DH487,,13.35,6.55,2.5738,,,,0.014,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH487,13.34,6.55,0.13,10.34,0.31,2874.0,0.65,
211115721.0,034703.54+244911.7,56.76478,24.81993,HII1266,8.28,7.35,0.82,1.228,,,,0.004,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HII1266,7.34,0.82,,2.48,1.91,7030.0,,
211074122.0,034703.58+240934.9,56.76493,24.15971,HII1280,14.57,10.72,3.74,0.3023,,,,0.094,LC2,best,0.3,85.0,single,no,no,no,no,no,no,no,no,no,HII1280,10.71,3.74,0.62,7.43,0.67,3799.0,0.0,
220115919.0,034703.77+233658.7,56.76572,23.61632,HII1286,15.35,10.6,4.64,2.4577,,,,0.03,LC1,best,2.47,,single,no,no,no,no,no,no,no,no,no,HII1286,10.59,4.64,0.45,7.44,0.84,3384.0,1.0,
211046494.0,034706.77+234254.6,56.77825,23.71517,HII1298,12.33,9.84,2.38,8.4781,3.8502,,,0.014,LC4,best,7.63,5.2,multi,no,no,no,yes,yes,no,yes,no,no,HII1298,9.83,2.38,0.83,6.1,0.78,4788.0,0.02,
211015877.0,034707.34+231334.7,56.7806,23.22633,HII1305,13.52,10.4,3.01,0.3889,,,,0.12,LC1,best,0.39,85.0,single,no,no,no,no,no,no,no,no,no,HII1305,10.39,3.01,0.74,6.92,0.68,4243.0,-0.19,
211089267.0,034707.87+242337.8,56.78281,24.39386,V1278Tau=BPL125,,13.1,5.54,3.9054,,,,0.02,LC1,best,0.81,,single,no,no,no,no,no,no,no,no,no,V1278Tau=BPL125,13.09,5.54,0.23,9.99,0.31,3086.0,-0.06,
211083672.0,034708.13+241824.5,56.78391,24.30683,HCG253,16.95,11.9,4.94,1.8237,,,,0.013,LC1,best,1.83,,single,no,no,no,no,no,no,no,no,no,HCG253,11.89,4.94,0.4,8.76,0.49,3273.0,0.0,
211046240.0,034708.53+234238.9,56.78558,23.71081,HII1306,13.51,9.83,3.57,1.616,1.3221,,,0.016,LC1,best,2.65,,multi,no,no,no,yes,no,yes,no,no,no,HII1306,9.82,3.57,0.65,6.51,0.97,3892.0,0.77,
211067634.0,034709.18+240307.8,56.78826,24.05219,,,11.69,4.78,0.2679,,,,0.025,LC1,best,,,single,no,no,no,no,no,no,no,no,no,,11.68,4.78,0.42,8.54,0.52,3330.0,0.07,
211048126.0,034709.43+234431.8,56.78931,23.74218,HII1321,15.22,10.66,4.45,0.8446,0.6028,,,0.017,LC1,best,1.21,17.0,multi,no,no,no,no,no,yes,no,no,no,HII1321,10.65,4.45,0.51,7.48,0.79,3461.0,0.63,
211029076.0,034709.51+232556.4,56.78963,23.43236,DH498,,13.05,5.44,0.4739,,,,0.019,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH498,13.04,5.44,0.26,9.94,0.31,3113.0,-0.25,
211081656.0,034710.05+241636.0,56.79189,24.27667,HII1309,9.46,8.28,1.07,0.775,,,,0.004,LC1,best,,85.0,multi,yes,yes,yes,yes,no,no,no,no,no,HII1309,8.27,1.07,1.31,3.63,1.32,6496.0,-0.01,
211078698.0,034711.02+241351.7,56.79592,24.23103,HCG254,19.34,13.39,5.84,0.4019,,,,0.032,LC1,best,0.4,,single,no,no,no,no,no,no,no,no,no,HCG254,13.38,5.84,0.2,10.31,0.28,3010.0,-0.07,
211046446.0,034713.52+234251.5,56.80637,23.71431,HII1332,12.53,10.1,2.32,7.8496,,,,0.042,LC3,best,8.18,5.3,multi,yes,yes,yes,yes,yes,no,no,no,no,HII1332,10.09,2.32,0.85,6.32,0.69,4824.0,-0.31,
211053549.0,034713.65+234953.3,56.80691,23.8315,HCG258,15.78,11.09,4.58,0.5326,0.5187,,,0.044,LC1,best,0.53,42.0,multi,no,no,no,yes,no,yes,no,no,no,HCG258,11.08,4.58,0.47,7.92,0.66,3408.0,0.41,
211132712.0,034715.28+250655.4,56.8137,25.11541,SK432,16.7,11.48,5.11,1.1254,,,,0.024,LC1,ok,,,single,no,no,no,no,no,no,no,no,no,SK432,11.47,5.11,0.36,8.35,0.61,3215.0,0.65,
211029254.0,034715.37+232606.1,56.81406,23.43503,HHJ203,,12.5,5.46,0.8818,,,,0.037,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,HHJ203,12.49,5.46,0.26,9.39,0.41,3108.0,0.35,
211089146.0,034715.44+242331.0,56.81434,24.39197,BPL134,,12.81,5.84,0.31,,,,0.032,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL134,12.8,5.84,0.2,9.73,0.37,3009.0,0.51,
211111473.0,034716.44+244450.3,56.8185,24.74731,BPL136,,12.51,5.89,0.2628,,,,0.012,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL136,12.5,5.89,0.19,9.43,0.43,2997.0,0.88,
211072160.0,034716.56+240742.0,56.819,24.12834,HII1338,8.69,7.48,1.1,7.5994,8.899,,,0.002,LC3,best,,,multi,yes,yes,yes,yes,yes,yes,no,no,no,HII1338,7.47,1.1,1.28,2.86,1.87,6511.0,0.86,
211089068.0,034718.06+242326.7,56.82526,24.39077,HII1348,12.7,9.77,2.82,9.7733,,,,0.038,LC2,best,4.56,5.1,single,no,no,yes,no,no,no,no,no,no,HII1348,9.76,2.82,0.76,6.22,0.88,4379.0,0.35,
211078690.0,034718.12+241351.3,56.82554,24.23092,BPL138,,12.28,5.84,0.3239,0.1677,,,0.024,LC1,ok,1.08,,multi,no,no,no,yes,no,no,yes,no,no,BPL138,12.27,5.84,0.2,9.2,0.47,3009.0,1.04,
211131087.0,034720.83+250512.3,56.8368,25.08676,SK428,15.75,11.14,4.5,3.694,,,,0.034,LC1,best,1.37,,single,no,no,no,no,no,no,no,no,no,SK428,11.13,4.5,0.49,7.96,0.64,3440.0,0.24,
211024494.0,034722.01+232136.6,56.84173,23.36019,UGCSJ034722.02+232136.3,,12.73,5.4,0.3687,,,,0.061,LC1,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ034722.02+232136.3,12.72,5.4,0.29,9.62,0.36,3125.0,-0.09,
211079188.0,034722.37+241418.9,56.84324,24.23859,BPL139,,13.21,6.31,0.1749,0.1584,,,0.015,LC1,best,,,multi,no,no,no,no,no,yes,no,no,no,BPL139,13.2,6.31,0.15,10.17,0.32,2913.0,0.58,
211047718.0,034722.67+234406.9,56.84449,23.73527,HCG266,,12.44,5.26,0.6801,,,,0.061,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG266,12.43,5.26,0.32,9.32,0.4,3166.0,-0.06,
210996662.0,034722.89+225519.6,56.84541,22.92212,HII1407,8.13,7.52,0.5,1.456,,,,0.002,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HII1407,7.51,0.5,,2.33,1.7,7711.0,,
211117529.0,034722.97+245056.1,56.84572,24.84894,HCG261,17.16,11.85,5.2,0.9252,,,,0.025,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,HCG261,11.84,5.2,0.34,8.73,0.52,3186.0,0.44,
211011030.0,034723.85+230857.0,56.84938,23.14919,HCG270,17.33,12.07,5.15,1.6638,,,,0.021,LC1,best,1.66,,single,no,no,no,no,no,no,no,no,no,HCG270,12.06,5.15,0.35,8.94,0.47,3202.0,0.12,
211080295.0,034725.10+241517.3,56.85461,24.25481,HHJ198,,13.06,5.48,1.1885,,,,0.02,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ198,13.05,5.48,0.25,9.95,0.31,3104.0,-0.17,
211134185.0,034725.78+250833.0,56.85745,25.14251,HCG263,16.91,11.45,5.35,0.1357,0.3173,,,0.069,LC1,best,0.12,,multi,no,no,no,no,no,no,yes,no,no,HCG263,11.44,5.35,0.3,8.33,0.64,3140.0,1.09,
211041526.0,034726.76+233802.6,56.86152,23.63407,HCG269,,12.29,5.51,0.4291,0.2708,,,0.017,LC1,best,,,multi,no,no,no,no,no,yes,no,no,no,HCG269,12.28,5.51,0.24,9.18,0.45,3093.0,0.7,
211044267.0,034726.82+234042.0,56.86177,23.67836,HII1425,7.77,7.34,0.32,0.0587,0.0313,0.0613,0.0306,0.005,LC1,best,,,multi,no,no,no,no,no,yes,no,yes,no,HII1425,7.33,0.32,,1.93,1.7,8454.0,,
211030057.0,034728.11+232653.5,56.86714,23.44821,SK417,,11.9,5.04,0.5572,,,,0.027,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,SK417,11.89,5.04,0.38,8.77,0.5,3238.0,0.1,
211107116.0,034728.42+244033.2,56.86843,24.6759,BPL145,,12.87,5.18,0.9834,,,,0.021,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL145,12.86,5.18,0.34,9.74,0.33,3192.0,-0.61,
211056628.0,034729.58+235249.6,56.87327,23.88046,PPL8,,14.11,6.68,0.2768,,,,0.03,LC1,best,,,single,no,no,no,no,no,no,no,no,no,PPL8,14.1,6.68,0.12,11.13,0.22,2854.0,0.01,
211036595.0,034729.92+233315.1,56.87468,23.55422,HHJ16,,13.82,6.38,0.3079,,,,0.039,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ16,13.81,6.38,0.14,10.79,0.24,2900.0,0.04,
211087739.0,034730.59+242213.9,56.87747,24.37055,HCG273,15.82,11.37,4.34,2.7628,,,,0.032,LC2,best,2.78,,single,no,no,no,no,no,no,no,no,no,HCG273,11.36,4.34,0.52,8.18,0.56,3508.0,-0.15,
210886447.0,034731.12+211051.4,56.8797,21.18096,DH519,,12.82,5.52,0.5596,,,,0.043,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH519,12.81,5.52,0.23,9.71,0.35,3092.0,0.21,
211056099.0,034731.63+235219.3,56.88182,23.87205,UGCSJ034731.64+235219.0,,12.85,5.48,0.4855,,,,0.031,LC1,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ034731.64+235219.0,12.84,5.48,0.25,9.74,0.34,3104.0,0.04,
211075014.0,034731.99+241024.8,56.88331,24.17358,BPL147,,12.83,5.5,0.6538,,,,0.011,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL147,12.82,5.5,0.24,9.72,0.35,3098.0,0.12,
211090001.0,034732.13+242418.5,56.8839,24.40516,UGCSJ034732.14+242418.3,,13.08,5.3,0.3972,,,,0.018,LC1,ok,,,single,no,no,no,no,no,no,no,no,no,UGCSJ034732.14+242418.3,13.07,5.3,0.31,9.96,0.3,3156.0,-0.64,
211021098.0,034732.18+231823.5,56.88409,23.30655,UGCSJ034732.19+231823.2,,12.56,4.95,1.2508,,,,0.027,LC1,ok,,,single,no,no,no,no,no,no,no,no,no,UGCSJ034732.19+231823.2,12.55,4.95,0.4,9.42,0.36,3271.0,-0.65,
211045153.0,034733.45+234132.9,56.8894,23.6925,HCG277,15.74,10.93,4.7,0.4226,0.6024,,,0.025,LC1,best,0.6,27.0,multi,no,no,no,no,no,yes,no,no,no,HCG277,10.92,4.7,0.44,7.77,0.73,3361.0,0.71,
211107623.0,034733.67+244103.1,56.89032,24.68422,HII1454,12.86,10.08,2.67,8.5982,,,,0.04,LC3,best,8.41,3.3,single,no,no,yes,no,yes,no,no,no,no,HII1454,10.07,2.67,0.79,6.47,0.73,4524.0,-0.06,
210922592.0,034734.16+214448.6,56.89234,21.74684,PELS066,12.32,9.9,2.31,7.5554,,,,0.031,LC3,best,7.6,,single,no,no,yes,no,no,no,no,no,no,PELS066,9.89,2.31,0.85,6.12,0.75,4834.0,-0.12,
210989043.0,034734.78+224804.8,56.89492,22.80135,HCG284,,12.15,5.11,0.6966,,,,0.046,LC2,best,,,single,yes,no,no,no,no,no,no,no,no,HCG284,12.14,5.11,0.36,9.02,0.45,3214.0,-0.02,
211118985.0,034735.85+245226.9,56.8994,24.87415,HCG279,18.78,12.84,5.83,0.2084,,,,0.027,LC1,best,0.42,,single,no,no,no,no,no,no,no,no,no,HCG279,12.83,5.83,0.2,9.76,0.36,3012.0,0.46,
211031682.0,034736.02+232826.9,56.90012,23.47414,HHJ73,,13.28,5.68,0.2819,,,,0.032,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ73,13.27,5.68,0.22,10.18,0.29,3049.0,-0.13,
211090094.0,034737.65+242423.2,56.90688,24.40647,BPL150,,12.83,5.61,0.7538,,,,0.037,LC1,best,0.77,,single,no,no,no,no,no,no,no,no,no,BPL150,12.82,5.61,0.22,9.73,0.36,3067.0,0.28,
211031293.0,034738.00+232804.9,56.90836,23.46805,HII1512,13.51,10.32,3.08,8.4106,,,,0.068,LC3,best,8.37,5.3,single,no,no,yes,no,no,no,no,no,no,HII1512,10.31,3.08,0.73,6.86,0.71,4196.0,-0.08,
211115713.0,034738.04+244911.0,56.90852,24.81974,SK409,16.53,11.7,4.72,2.3229,,,,0.036,LC1,best,,,single,no,no,no,no,no,no,no,no,no,SK409,11.69,4.72,0.44,8.54,0.51,3353.0,-0.02,
211119999.0,034738.07+245330.5,56.90865,24.89183,HII1485,14.21,10.61,3.49,0.582,,,,0.077,LC1,best,0.58,42.0,single,no,no,no,no,no,no,no,no,no,HII1485,10.6,3.49,0.66,7.27,0.67,3938.0,-0.06,
211093429.0,034739.35+242732.1,56.91397,24.45893,HCG282,17.56,12.16,5.29,0.519,,,,0.026,LC1,best,0.52,,single,no,no,no,no,no,no,no,no,no,HCG282,12.15,5.29,0.32,9.04,0.46,3158.0,0.26,
211001714.0,034739.78+230004.6,56.91576,23.0013,HHJ94,18.73,13.22,5.4,0.4571,,,,0.041,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ94,13.21,5.4,0.29,10.11,0.29,3125.0,-0.58,
211083317.0,034740.37+241806.9,56.91822,24.30193,HII1516,13.97,10.34,3.52,0.3067,,,,0.049,LC1,best,0.31,105.0,single,yes,no,no,no,no,no,no,no,no,HII1516,10.33,3.52,0.66,7.0,0.76,3921.0,0.23,
211087357.0,034740.44+242152.5,56.91853,24.36459,HII1514,10.53,8.94,1.48,3.252,3.4661,,,0.032,LC3,best,3.25,13.6,multi,yes,yes,yes,yes,yes,yes,no,no,no,HII1514,8.93,1.48,1.08,4.63,1.04,5796.0,0.02,
210997197.0,034740.97+225548.0,56.92073,22.93001,HII1553,12.49,9.36,3.02,1.7668,0.8056,,,0.036,LC1,best,0.45,9.6,multi,no,no,no,yes,no,no,yes,no,no,HII1553,9.35,3.02,0.74,5.9,1.07,4274.0,0.86,
211048014.0,034741.17+234425.0,56.92158,23.74029,HII1532,13.99,10.57,3.31,0.7814,,,,0.055,LC2,best,0.78,32.0,single,yes,yes,yes,no,no,no,no,no,no,HII1532,10.56,3.31,0.69,7.18,0.66,4047.0,-0.14,
211062662.0,034741.43+235818.9,56.92265,23.97194,HII1531,13.58,10.31,3.16,0.483,,,,0.076,LC2,best,0.48,50.0,single,yes,no,no,no,no,no,no,no,no,HII1531,10.3,3.16,0.72,6.88,0.73,4142.0,0.0,
211045643.0,034744.64+234203.2,56.93603,23.7009,HHJ152,,12.7,5.34,0.4458,,,,0.023,LC3,best,,,single,no,no,no,no,no,no,no,no,no,HHJ152,12.69,5.34,0.31,9.58,0.36,3143.0,-0.2,
211104535.0,034745.90+243801.4,56.94128,24.63373,HCG287,,12.54,5.77,0.2962,0.2812,,,0.021,LC1,best,,,multi,no,no,no,no,no,yes,no,no,no,HCG287,12.53,5.77,0.21,9.45,0.41,3026.0,0.68,
211138781.0,034747.85+251334.5,56.94938,25.22625,SK398,,12.09,5.57,0.6111,,,,0.031,LC1,best,,,single,no,no,no,no,no,no,no,no,no,SK398,12.08,5.57,0.23,8.99,0.5,3079.0,0.98,
211015308.0,034748.11+231305.3,56.95046,23.21814,HII1593,11.15,9.3,1.74,5.1371,,,,0.009,LC3,best,5.06,2.4,single,no,no,yes,no,no,no,no,no,no,HII1593,9.29,1.74,1.0,5.18,0.91,5457.0,-0.07,
211091536.0,034749.77+242543.3,56.9574,24.4287,HCG292,18.18,12.69,5.38,0.8216,,,,0.033,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG292,12.68,5.38,0.29,9.58,0.37,3131.0,-0.07,
211096432.0,034750.94+243018.7,56.96228,24.50522,HCG295,16.15,11.47,4.57,1.4175,,,,0.02,LC1,best,1.42,,single,yes,no,no,no,no,no,no,no,no,HCG295,11.46,4.57,0.48,8.3,0.56,3412.0,0.0,
211043323.0,034751.95+233948.2,56.96647,23.66339,HHJ122,,13.07,5.47,0.94,,,,0.03,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,HHJ122,13.06,5.47,0.26,9.96,0.31,3106.0,-0.23,
211060621.0,034752.51+235628.6,56.96883,23.94128,HII1613,9.88,8.57,1.2,2.8022,3.0929,1.4012,,0.006,LC1,best,,20.1,multi,yes,yes,yes,yes,yes,yes,no,no,no,HII1613,8.56,1.2,1.25,4.03,1.19,6225.0,-0.13,
211001183.0,034752.86+225934.0,56.97027,22.99279,SK394,17.64,12.16,5.37,0.5169,0.3931,,,0.016,LC1,best,,,multi,no,no,no,no,no,yes,no,no,no,SK394,12.15,5.37,0.3,9.05,0.47,3134.0,0.41,
211021827.0,034755.26+231905.9,56.98028,23.31833,HCG302,17.33,12.15,5.07,1.3661,,,,0.021,LC1,best,1.37,,single,no,no,no,no,no,no,no,no,no,HCG302,12.14,5.07,0.37,9.02,0.44,3228.0,-0.08,
211080546.0,034756.63+241531.9,56.98596,24.25887,BPL162,,13.31,5.82,0.7302,,,,0.019,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL162,13.3,5.82,0.2,10.22,0.29,3014.0,-0.03,
210945565.0,034758.02+220651.1,56.99175,22.1142,BPL163,,14.32,7.13,0.3443,,,,0.048,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL163,14.31,7.13,0.09,,,,0.16,
211101996.0,034759.36+243537.3,56.99737,24.5937,V1281Tau=BPL164,,13.6,5.82,0.8448,,,,0.047,LC1,best,0.84,,single,no,no,no,no,no,no,no,no,no,V1281Tau=BPL164,13.59,5.82,0.2,10.51,0.26,3013.0,-0.31,
211110500.0,034759.73+244352.8,56.99889,24.73134,HII1653,13.5,10.06,3.33,0.7364,,,,0.061,LC1,best,0.74,35.0,single,no,no,no,no,no,no,no,no,no,HII1653,10.05,3.33,0.68,6.68,0.84,4034.0,0.4,
211027306.0,034804.97+232413.8,57.02072,23.40385,DH546,,13.94,5.95,0.238,,,,0.017,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH546,13.93,5.95,0.18,10.86,0.22,2985.0,-0.49,
211003744.0,034805.82+230202.9,57.02425,23.03414,HCG309,16.16,11.55,4.5,1.562,,,,0.058,LC1,best,1.56,10.0,single,no,no,no,no,no,no,no,no,no,HCG309,11.54,4.5,0.49,8.37,0.53,3440.0,-0.17,
211056865.0,034805.86+235301.1,57.02443,23.88364,UGCSJ034805.86+235300.8,,13.27,5.68,0.5561,,,,0.029,LC1,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ034805.86+235300.8,13.26,5.68,0.22,10.17,0.29,3048.0,-0.12,
211064559.0,034806.63+240006.9,57.02766,24.00193,HHJ240,,12.54,5.37,0.6242,,,,0.04,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,HHJ240,12.53,5.37,0.3,9.43,0.39,3134.0,0.03,
211143504.0,034807.67+251855.2,57.03197,25.31534,DH550,13.94,10.34,3.49,0.446,,,,0.097,LC1,ok,0.45,,single,yes,no,no,no,no,no,no,no,no,DH550,10.33,3.49,0.66,7.0,0.76,3938.0,0.21,
211047990.0,034807.96+234423.7,57.03317,23.73992,HCG307,17.3,12.18,5.01,0.5148,,,,0.056,LC1,best,0.51,13.0,single,no,no,no,no,no,no,no,no,no,HCG307,12.17,5.01,0.39,9.04,0.44,3249.0,-0.21,
211045994.0,034808.94+234223.5,57.03727,23.70653,HHJ156,,12.77,5.43,0.7512,,,,0.058,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ156,12.76,5.43,0.27,9.66,0.36,3117.0,0.0,
211063049.0,034809.21+235840.7,57.03839,23.97799,HHJ225,,12.65,5.16,0.9637,,,,0.025,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,HHJ225,12.64,5.16,0.35,9.52,0.36,3197.0,-0.43,
211001695.0,034810.17+230004.1,57.0424,23.00114,DH554,14.55,11.0,3.44,6.5481,,,,0.065,LC2,ok,6.48,,single,no,no,no,no,no,no,no,no,no,DH554,10.99,3.44,0.67,7.64,0.56,3968.0,-0.48,
211063723.0,034810.17+235920.3,57.04239,23.98898,DH555,,13.51,5.96,0.6734,,,,0.021,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH555,13.5,5.96,0.18,10.44,0.27,2982.0,-0.04,
211033726.0,034810.98+233025.2,57.04577,23.50702,HII1756,14.1,10.69,3.3,8.1854,7.1054,3.8412,,0.013,LC1,best,1.15,5.0,multi,no,no,no,yes,yes,yes,no,no,no,HII1756,10.68,3.3,0.69,7.3,0.62,4053.0,-0.25,
210860152.0,034811.41+204642.6,57.04755,20.77852,DH558,,12.24,5.49,0.6299,,,,0.023,LC1,best,,,single,no,no,no,yes,no,no,no,no,no,DH558,12.23,5.49,0.25,9.13,0.46,3101.0,0.64,
211063134.0,034813.31+235846.9,57.05547,23.97972,HCG311,17.81,12.39,5.31,0.8237,,,,0.016,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG311,12.38,5.31,0.32,9.5,0.33,3342.0,0.04,
211084436.0,034813.54+241906.3,57.05645,24.31842,HII1762,8.27,7.35,0.81,1.6856,1.7951,1.5963,0.1569,0.004,LC1,best,,,multi,no,no,no,yes,yes,yes,no,no,no,HII1762,7.34,0.81,,2.47,1.91,7034.0,,
211041474.0,034813.76+233759.4,57.05737,23.63319,HCG315,17.72,12.11,5.5,1.8306,,,,0.045,LC1,best,1.83,,single,yes,no,no,no,no,no,no,no,no,HCG315,12.1,5.5,0.24,9.0,0.49,3097.0,0.84,
211029245.0,034815.23+232605.6,57.06349,23.4349,HHJ232,,12.56,5.16,0.6994,,,,0.027,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ232,12.55,5.16,0.35,9.43,0.38,3199.0,-0.34,
211045648.0,034815.26+234203.6,57.06362,23.701,HHJ336,17.11,11.78,5.22,0.367,0.3534,,,0.024,LC1,best,,,multi,no,no,no,yes,no,yes,no,no,no,HHJ336,11.77,5.22,0.33,8.66,0.54,3180.0,0.54,
211139647.0,034815.48+251436.7,57.0645,25.24353,BPL170,,12.99,5.5,0.4809,,,,0.052,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL170,12.98,5.5,0.24,9.88,0.32,3097.0,-0.04,
211038622.0,034816.08+233515.4,57.067,23.58762,HHJ151,,12.65,5.77,0.3949,0.6303,,,0.013,LC1,best,,,multi,no,no,no,no,no,no,yes,no,no,HHJ151,12.64,5.77,0.21,9.56,0.4,3026.0,0.57,
211138217.0,034816.86+251254.6,57.07026,25.21517,HII1766,9.13,7.86,1.16,6.7219,3.0162,5.9606,,0.003,LC3,best,,22.7,multi,no,no,no,yes,yes,yes,yes,no,no,HII1766,7.85,1.16,1.26,3.3,1.56,6446.0,0.55,
211041683.0,034816.90+233812.4,57.07045,23.6368,HII1797,10.13,8.76,1.26,2.4534,2.6121,,,0.009,LC3,best,,19.6,multi,yes,yes,yes,yes,yes,yes,no,no,no,HII1797,8.75,1.26,1.2,4.27,1.14,6029.0,-0.18,
211057320.0,034817.12+235325.3,57.07134,23.89038,HII1794,10.4,8.91,1.38,3.8184,4.1542,,,0.021,LC3,best,3.85,11.2,multi,no,no,no,yes,no,yes,no,no,no,HII1794,8.9,1.38,1.14,4.52,1.05,5935.0,-0.15,
211096385.0,034817.28+243015.9,57.07204,24.50442,HII1785,14.29,10.69,3.49,5.4934,,,,0.075,LC3,best,5.6,6.5,single,no,no,yes,no,no,no,no,no,no,HII1785,10.68,3.49,0.66,7.35,0.65,3938.0,-0.14,
211051985.0,034817.35+234823.7,57.07233,23.80659,HHJ188,,12.78,5.36,0.4915,,,,0.031,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ188,12.77,5.36,0.29,9.66,0.35,3137.0,-0.2,
210942652.0,034817.60+220401.3,57.07334,22.06703,HHJ187,,12.61,5.21,0.7353,,,,0.029,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ187,12.6,5.21,0.33,9.48,0.37,3184.0,-0.28,
211128863.0,034817.69+250252.3,57.07371,25.04788,HII1776,10.94,9.16,1.67,4.5347,4.9932,,,0.027,LC3,best,4.49,10.1,multi,no,no,no,yes,no,yes,no,no,no,HII1776,9.15,1.67,1.02,5.0,0.95,5571.0,0.01,
211057388.0,034818.01+235329.4,57.07506,23.89151,s5158273,,10.94,3.55,3.8161,4.1507,,,0.043,LC4,best,,,multi,no,no,no,yes,no,yes,no,no,no,s5158273,10.93,3.55,0.65,7.61,0.58,3906.0,-0.35,
211039634.0,034819.83+233611.9,57.08264,23.60333,DH568,16.12,11.47,4.54,1.033,,,,0.03,LC1,best,0.52,,single,yes,no,no,no,no,no,no,no,no,DH568,11.46,4.54,0.48,8.3,0.55,3424.0,-0.04,
